id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,
2093,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men checks Blue Shirt,
2094,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks Green Shirt,
2095,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Light Blue Shirt,
2096,Men,Apparel,Topwear,Shirts,Green,Winter,2010,Casual,Lee Men Olive Green Shirt,
2097,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Reversible Blue Shirt,
2098,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Derrick Checks Shirt,
2099,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks Dark Blue Shirt,
2100,Men,Apparel,Topwear,Shirts,Brown,Winter,2010,Casual,Lee Men Checks Brown Shirt,
2101,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Check Mason Blue Shirt,
2102,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks Parker Blue Shirt,
2103,Men,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Men Checks White Shirt,
2104,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Checks Red Shirt,
2105,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men's Climalite Track Pants,
2106,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men's Chelsea Striped Black Shorts,
2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men's Chelsea Striped Navy Shorts,
2108,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010,Sports,ADIDAS Men's Black Football Shorts,
2109,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Slim Fit Lycra Track Pants,
2110,Women,Apparel,Bottomwear,Track Pants,Tan,Fall,2010,Sports,ADIDAS Women Very Berry Lycra Track Pants,
2111,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Sunset Lycra Fit Track Pants,
2112,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women's Essential Black Capris,
2113,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,ADIDAS Women's Essential Cinder Grey Capris,
2114,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Essential Black Candy Pants,
2115,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men's Black Crest Track Pants,
2116,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men Smooth Striped Track Pants,
2117,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010,Sports,ADIDAS Men Grey  Capris,
2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Men's Foamy Striped Track Pants,
2119,Women,Apparel,Topwear,Shirts,Pink,Winter,2010,Casual,Lee Women Pink Shirt,
2120,Women,Apparel,Topwear,Tops,Navy Blue,Winter,2010,Casual,Lee Women Navy Blue Top,
2121,Women,Apparel,Topwear,Shirts,Black,Winter,2010,Casual,Lee Women Black Shirt,
2122,Women,Apparel,Topwear,Tops,Black,Winter,2010,Casual,Lee Women Black Top,
2123,Women,Apparel,Topwear,Tops,Blue,Winter,2010,Casual,Lee Women Blue Top,
2124,Women,Apparel,Topwear,Tshirts,Black,Winter,2010,Casual,Lee Women Black T-shirt,
2125,Women,Apparel,Topwear,Shirts,White,Winter,2010,Casual,Lee Women White Shirt,
2126,Men,Apparel,Topwear,Shirts,White,Spring,2011,Casual,Basics MenNavy Slim Fit Checked Shirt,
2127,Men,Apparel,Topwear,Shirts,Red,Spring,2011,Casual,Basics Men Red Slim FitChecked Shirt,
2128,Men,Apparel,Topwear,Shirts,White,Spring,2011,Casual,Basics Men Red & White Slim Fit Shirt,
2129,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men Green Slim Fit Checked Shirt,
2130,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men Green & White Slim Fit Shirt,
2131,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,
2132,Men,Apparel,Topwear,Shirts,Brown,Spring,2011,Casual,Basics Men Brown Slim Fit Shirt,
2133,Men,Apparel,Topwear,Shirts,Black,Spring,2011,Casual,Basics Men Black Slim Fit Shirt,
2134,Men,Apparel,Topwear,Shirts,Purple,Spring,2011,Casual,Basics Men Purple Slim Fit Checked Shirt,
2135,Men,Apparel,Topwear,Shirts,Red,Spring,2011,Casual,Basics Men Red & Blue Slim Fit Shirt,
2136,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2011,Casual,Basics Men Blue & White Slim Fit Checked Shirt,
2137,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men White & Green Slim Fit Shirt,
2138,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,Basics Men Green & Cream Slim Fit Shirt,
2139,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men White Roadies T-shirt,
2140,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men White T-shirt,
2141,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green T-shirt,
2142,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011,Casual,Basics Men Grey Tshirt,
2143,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011,Casual,Basics Men Blue Striped Polo T-shirt,
2144,Men,Apparel,Topwear,Tshirts,Pink,Spring,2011,Casual,Basics Men Pink Striped Polo T-shirt,
2145,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Striped Polo T-shirt,
2146,Men,Apparel,Topwear,Tshirts,Purple,Spring,2011,Casual,Basics Men Purple Striped T-shirt,
2147,Men,Apparel,Topwear,Tshirts,Orange,Spring,2011,Casual,Basics Men Orange Striped Polo T-shirt,
2148,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green & White T-shirt,
2149,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Orange & White Polo T-shirt,
2150,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Yellow Striped Polo T-shirt,
2151,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Red & Blue Polo T-shirt,
2152,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Green & Blue Polo T-shirt,
2153,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011,Casual,Basics Men Blue & Yellow Polo T-shirt,
2154,Men,Apparel,Topwear,Tshirts,White,Spring,2011,Casual,Basics Men Red & Grey Polo T-shirt,
2155,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green & Black Polo T-shirt,
2156,Men,Apparel,Topwear,Tshirts,Navy Blue,Spring,2011,Casual,Basics Men Navy Polo T-shirt,
2157,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011,Casual,Basics Men Yellow Polo T-shirt,
2158,Men,Apparel,Topwear,Tshirts,Red,Spring,2011,Casual,Basics Men Red Polo T-shirt,
2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Polo T-shirt,
2160,Men,Apparel,Topwear,Tshirts,Red,Spring,2011,Casual,Basics Men Red T-shirt,
2161,Men,Apparel,Topwear,Tshirts,Blue,Spring,2011,Casual,Basics Men Turquoise T-shirt,
2162,Men,Apparel,Topwear,Shirts,Blue,Spring,2011,Casual,Probase Men Blue Slim Fit Solid Casual Shirt,
2163,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Probase Men Stripe Red Shirt,
2164,Men,Apparel,Topwear,Shirts,Purple,Spring,2011,Casual,Probase Men Stripe Purple Shirt,
2165,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Check Blue Shirt,
2166,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Check Orange Shirt,
2167,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Blue & White Shirt,
2168,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Probase Men Check Brown Shirt,
2169,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Probase Men Red & Blue Shirt,
2170,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,Probase Mens  Shirts,
2171,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Probase Men Brown & White T-shirt,
2172,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Probase Men Stripe Navy Blue T-shirt,
2176,Men,Apparel,Topwear,Tshirts,Blue,Spring,2011,Casual,Probase Men Blue & Green T-shirt,
2177,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men Purple & Blue T-shirt,
2179,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011,Casual,Probase Men Stripe Grey T-shirt,
2180,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Probase Mens Probase Orange Stripe Polo tee T-shirt,
2181,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men Aqua T-shirt,
2182,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Probase Men Yellow T-shirt,
2183,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011,Casual,Probase Men Grey T-shirt,
2184,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Probase Men Navy Blue T-shirt,
2185,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011,Casual,Probase Mens Shut Up Yellow Tee T-shirt,
2187,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men Stripe Navy Short,
2188,Women,Apparel,Apparel Set,Swimwear,Black,Summer,2016,Sports,ADIDAS Women Stripe Black Swimming Cap,
2189,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Men Grey Logo T-shirt,
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010,Sports,ADIDAS Men Lead Light Track Pant,
2191,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2010,Sports,ADIDAS Men Chelsea Lead Short,
2192,Men,Apparel,Bottomwear,Shorts,White,Fall,2010,Sports,ADIDAS Men White Short,
2193,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,ADIDAS Men Navy Short,
2194,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Adidas Men Stripe Polo Shirt,
2195,Women,Apparel,Bottomwear,Capris,Black,Fall,2010,Sports,ADIDAS Women Black Capris,
2200,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Adidas Men Red Polo T-shirt,
2201,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Adidas Men Black Polo T-shirt,
2202,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Adidas Men White Polo T-shirt,
2203,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Adidas Men Blue Polo T-shirt,
2204,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men Black Polo T-shirt,
2205,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe White T-shirt,
2206,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Men Stripe Grey T-shirt,
2207,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Men Stripe Blue T-shirt,
2209,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Adidas Men 3 Stripe White Polo T-shirt,
2210,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men 3 Stripe Black Polo T-shirt,
2212,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Adidas Men 3 Stripe Green Polo T-shirt,
2223,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Stripe Black Track Pant,
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Black Tracksuit,
2229,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Sunset White Polo T-shirt,
2232,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Men Stripe Red White Polo T-shirt,
2234,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Men Stripe Black T-shirt,
2237,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men Stripe Purple T-shirt,
2239,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Men 3 Stripe Purple T-shirt,
2240,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Blue T-shirt,
2241,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,ADIDAS Men Green T-shirt,
2242,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Neck Blue T-shirt,
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,
2244,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Women's Black T-shirt,
2245,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Women White Polo T-shirt,
2247,Women,Apparel,Apparel Set,Swimwear,Purple,Winter,2010,Sports,ADIDAS Women Swimming Purple Cap,
2252,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Men Crew Black T-shirt,
2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt,
2254,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010,Casual,ADIDAS Women Purple Top,
2255,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,2010,Sports,ADIDAS Men Brown Track Pant,
2256,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Mens 3 Striped Navy Blue Polo T-shirt,
2257,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Men White & Black Polo T-shirt,
2259,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,ADIDAS Mens Graffiti Crew Neck Blue T-shirt,
2260,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Nike Mens Blue Polo T-shirt,
2265,Women,Apparel,Topwear,Tshirts,Orange,Fall,2010,Sports,Nike Womens NIKE MILER SS TOP T-shirt,
2266,Women,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,Nike Green Women T-shirt,
2267,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Pink Women T-shirt,
2268,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2010,Sports,Nike Grey Women Sweatshirt,
2269,Women,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,Nike Light Green Women T-shirt,
2270,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Casual,Nike JDI Pink Women T-shirt,
2271,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Red Polo T-shirt,
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Mens Blue Polo T-shirt,
2273,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,Nike Mens Red Polo T-shirt,
2274,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens AS White T-shirt,
2275,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens Challenger Graphic White T-shirt,
2276,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Mens Challenger Graphic Blue T-shirt,
2278,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens Sphere White T-shirt,
2279,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Nike Sphere Red T-shirt,
2280,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Sphere Pink T-shirt,
2282,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,Nike Men Grey T-shirt,
2283,Men,Apparel,Topwear,Tshirts,Black,Spring,2014,Sports,Nike Men Poly Black T-shirt,
2284,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,Nike Men Yellow T-shirt,
2285,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,Nike Men Lavender T-shirt,
2286,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2010,Sports,Nike Men Black Sweatshirt,
2287,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Nike Men White T-shirt,
2288,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Nike Women Black T-shirt,
2289,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Women Blue T-shirt,
2290,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Women SS Pink T-shirt,
2291,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Men White Polo T-shirt,
2292,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Nike Women Accuracy Black T-shirt,
2293,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Casual,Nike Women Accuracy Pink T-shirt,
2294,Women,Apparel,Topwear,Tops,White,Fall,2010,Sports,Nike Women's Miller Top,
2295,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Women Cruiser Pink T-shirt,
2296,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Nike Women DPT Black T-shirt,
2297,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Women DPT Pink T-shirt,
2298,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Core Cotton Red T-shirt,
2299,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,Nike Women Purple Polo T-shirt,
2300,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Women Pink Polo T-shirt,
2301,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens Manchester United White T-shirt,
2302,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Women Icon SS White T-shirt,
2303,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Women Icon SS Pink T-shirt,
2304,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,Nike Men's Manchester United Red T-shirt,
2305,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Women Blue Polo T-shirt,
2306,Women,Apparel,Bottomwear,Capris,Black,Fall,2010,Sports,Nike Women Cuffed Black Capris,
2307,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,Nike Women Purple Polo T-shirt,
2309,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Women Miller Blue T-shirt,
2310,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Raffel Red T-shirt,
2311,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Pink T-shirt,
2312,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens White Polo T-shirt,
2313,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Womens Green Polo T-shirt,
2314,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Nike Mens JDI Black T-shirt,
2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt,
2316,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,Nike Mens Athletic Green T-shirt,
2317,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men Tri Color White T-shirt,
2318,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men's Athletic Navy Blue T-shirt,
2319,Men,Apparel,Topwear,Tshirts,Orange,Fall,2010,Sports,Reebok Men Shiamak Orange T-shirt,
2320,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men's Quoted Black T-shirt,
2321,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men Dragon Yao White T-shirt,
2322,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Womens Luck White T-shirt,
2323,Men,Apparel,Topwear,Tshirts,White,Fall,2009,Casual,Reebok Men Club Stripe White Polo T-shirt,
2324,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men Sleeveless Black T-shirt,
2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt,
2326,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men Excellence White T-shirt,
2327,Men,Apparel,Topwear,Tshirts,White,Fall,2009,Casual,Reebok Men Football Fanatic White T-shirt,
2328,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men Graphic White T-shirt,
2329,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Force India Grey T-shirt,
2330,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men Run Black T-shirt,
2331,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Heather Grey T-shirt,
2332,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men Stripe White Polo T-shirt,
2333,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Reebok Men Laser Blue T-shirt,
2334,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Reebok Men Shiamak Dance Black T-shirt,
2335,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Reebok Men Blue Polo T-shirt,
2336,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Dragon Grey T-shirt,
2337,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Reebok Men Sublime Grey T-shirt,
2338,Men,Apparel,Topwear,Tshirts,White,Fall,2012,Casual,Reebok Men Star White Polo T-shirt,
2339,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men White T-shirt,
2340,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010,Casual,Reebok Men Plum Shiamak Purple T-shirt,
2341,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men Graffiti Black T-shirt,
2342,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Reebok Men Basil Green & White Polo T-shirt,
2343,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Reebok Men Basil Green & Blue Polo T-shirt,
2344,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men Club Stripe Black Polo T-shirt,
2345,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Casual,Reebok Men Graphic Yellow T-shirt,
2346,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Reebok Men Electric Blue Polo T-shirt,
2347,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men White Contrasts T-shirt,
2348,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Reebok Men Basketball Blue T-shirt,
2349,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,Reebok Men Truth or Dare Red T-shirt,
2350,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Reebok Men Audi White T-shirt,
2400,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Sports,Puma Navy Blue Men's T-shirt,
2401,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma White Men's T-shirt,
2402,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Puma Black Men Sailing Jersey,
2403,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Men's Mood Indigo T-shirt,
2478,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Puma Men's Island Green T-shirt,
2479,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Men's Foundation Grey Polo T-shirt,
2480,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010,Casual,Puma Men's Foundation Navy Blue Polo T-shirt,
2481,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Puma Men's Foundation limea Black Polo T-shirt,
2482,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Puma Women Black Spagetti Top,
2483,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Puma Women Spagetti Dahlia Purple Top,
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top,
2485,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,Puma Women Purple Blouson Top,
2486,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,Puma Women Island Green Top,
2491,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Puma Men's Sleevless-Hawaian Blue T-shirt,
2492,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Casual,Puma Men's Limeade Yellow T-shirt,
2493,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's White Polo T-shirt,
2554,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Domyos Women's Proteen White T-shirt,
2555,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Domyos Women Newtone Black Top,
2556,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Domyos Men's Tank Respi Black T-shirt,
2557,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Domyos Women's Actizen Black T-shirt,
2558,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2011,Casual,Domyos Women Trompette Track Pant,
2559,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Decathlon Men's Comp Black T-shirt,
2562,Women,Apparel,Bottomwear,Swimwear,Black,Fall,2012,Sports,Nabaiji Women Black Swimsuit,
2564,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Domyos Women Black Tank Top,
2572,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011,Casual,Domyos Women Navy Blue Track Pants,
2574,Women,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Domyos Women's Grey Short,
2576,Women,Apparel,Topwear,Tops,Black,Summer,2011,Sports,Domyos Women Black Sports Top,
2577,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Domyos Women White Sports Top,
2578,Women,Apparel,Bottomwear,Capris,White,Summer,2011,Casual,Domyos Women White Capri,
2579,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Sports,Domyos Women's Blue Short,
2580,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Sports,Domyos Women Black Capri,
2584,Unisex,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,Kalenji Unisex Tight Black Track Pant,
2586,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Casual,Quechua Women Pink T-shirt,
2587,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Quechua Women's Blue T-shirt,
